word,count
wagen,44992
deshalb,44716
Zimmer,44621
vier,44589
sagst,44574
gefallen,44551
Ah,44545
bestimmt,44358
getötet,44308
schau,44303
niemals,44241
Seite,44098
lasst,43983
bleibt,43789
verlassen,43490
zeigen,43179
Spiel,43074
denen,43066
läuft,42972
Ort,42944
wollten,42923
schuld,42847
unserer,42835
Spaß,42791
glaubst,42630
beste,42602
würdest,42537
guter,42494
nehme,42468
ernst,42452
eben,42246
während,42193
John,42166
euer,42152
manchmal,42027
zwischen,41920
the,41895
Chance,41828
ersten,41707
kleinen,41411
gehst,41037
Jack,41008
Tage,40997
Bett,40714
Wort,40703
allen,40679
erzählen,40651
entschuldigen,40351
anderes,40227
Freundin,40184
unten,40148
Entschuldigung,40080
gefällt,40069
wichtig,39976
schlecht,39821
Typ,39765
kleiner,39526
äh,39515
Sachen,39463
wären,39374
Gesicht,39372
schlafen,39162
hättest,39104
falls,39046
dies,38874
bloß,38850
Ding,38412
Mensch,38328
Blut,38186
kriegen,38014
stellen,37803
sorge,37684
trinken,37585
neuen,37583
beiden,37528
bleib,37473
Schule,37453
Teil,37443
oft,37307
tust,37299
unseren,36972
Herz,36920
wen,36630
alte,36574
Captain,36557
fest,36556
einige,36483
frei,36430
gedacht,36325
tu,36307
alt,36240
Waffe,36055
drauf,36023
scheint,35915
wohin,35834
ehrlich,35703
wiedersehen,35675
Arsch,35493
besten,35435
Platz,35292
möglich,35253
daß,35154
irgendwas,35149
glücklich,35138
sondern,35137
Dollar,35024
jungen,34928
Eltern,34886
alten,34861
kaum,34843
brauchst,34719
setzen,34680
rede,34659
Nummer,34604
irgendwie,34364
gibt's,34310
Papa,34178
falsch,34072
außer,34011
früher,33955
zuerst,33900
jede,33669
klingt,33667
Telefon,33601
früh,33597
bring,33589
willkommen,33404
dürfen,33193
kennst,33176
Hände,33144
hierher,33141
pass,33135
wollt,33057
großen,33027
wahrscheinlich,32825
retten,32803
tue,32747
Plan,32717
wartet,32331
sechs,32195
König,32114
Fehler,32062
reicht,32004
zehn,31960
langsam,31960
Menge,31815
gegeben,31769
Stunde,31664
New,31660
allem,31626
nächste,31582
Film,31521
scheiß,31461
meines,31414
gebe,31346
nächsten,31320
bereits,31268
lieben,31169
ruf,31034
Wochen,30860
Hölle,30854
schaffen,30811
Büro,30757
voll,30310
Feuer,30259
leider,30201
überall,30177
Hund,29839
trotzdem,29585
spricht,29420
hm,29345
nennen,29294
Schiff,29276
Sam,29274
geworden,29268
tat,29266
Luft,29243
direkt,29243
neues,29192
wem,29171
Doktor,29075
Tja,28984
denkt,28878
seht,28861
danach,28811
wolltest,28809
könnt,28804
lernen,28713
laufen,28620
völlig,28592
hattest,28450
stelle,28436
kleines,28367
ziehen,28280
erinnern,28267
Kumpel,28243
funktioniert,28218
verlieren,28201
hol,28144
Probleme,27969
alleine,27856
eigenen,27825
Kaffee,27741
Straße,27689
deswegen,27648
hab's,27557
groß,27548
wert,27429
zwar,27362
suche,27336
Buch,27330
verstehst,27177
verschwinden,27162
entschuldige,27014
rufen,26993
aufhören,26991
wow,26985
richtige,26957
lebt,26946
unserem,26931
könntest,26917
krank,26873
jedes,26799
fand,26753
Arzt,26699
Onkel,26612
heiraten,26410
spielt,26142
fühle,26117
versuche,26102
vertrauen,26099
gutes,26095
leicht,25997
Wahl,25994
lasse,25952
froh,25932
gebracht,25829
Himmel,25823
Stück,25800
halte,25782
hält,25777
Zukunft,25774
geschafft,25766
möchten,25735
irgendwo,25735
Tagen,25633
Typen,25577
drüben,25576
kennt,25557
kaufen,25513
Licht,25481
großer,25447
Party,25423
damals,25337
erklären,25320
Gefühl,25314
genauso,25125
Schlüssel,25120
Erde,25105
weniger,25058
Herren,24959
sitzen,24959
Waffen,24949
interessiert,24901
vergiss,24899
gegangen,24890
stark,24879
genommen,24872
getroffen,24852
a,24821
total,24805
Nachricht,24758
Rest,24727
i,24715
nachdem,24713
cHFFFFFF,24634
sagten,24585
super,24573
Millionen,24530
cool,24302
passt,24202
Körper,24194
kümmern,24174
laut,24122
Frank,24110
solche,24091
Mist,24024
passieren,23987
schreiben,23851
eher,23807
kämpfen,23806
wovon,23803
böse,23766
gefragt,23743
findet,23727
sobald,23723
tragen,23719
weh,23683
angerufen,23682
nochmal,23634
bringe,23630
Gefängnis,23603
glaub,23596
höre,23580
heißen,23537
worden,23462
war's,23450
vorstellen,23434
hart,23237
stolz,23154
vorsichtig,23145
Sinn,23089
verletzt,22988
still,22966
Boden,22945
klasse,22917
gesprochen,22905
ändern,22883
Wohnung,22795
schicken,22785
Leuten,22758
Opfer,22737
solange,22732
Mund,22710
setz,22700
fällt,22692
hörst,22666
Boss,22618
stimme,22559
erfahren,22543
glaubt,22528
Daddy,22519
erwartet,22517
umbringen,22504
wenigstens,22483
besonders,22481
schöne,22474
Sicherheit,22360
redest,22339
länger,22337
wisst,22334
Krankenhaus,22297
General,22286
hasse,22244
lacht,22162
stand,22156
anrufen,22139
möchtest,22137
York,22119
außerdem,22111
lachen,22100
Zeug,22080
großartig,22080
Verzeihung,22074
Idiot,22000
sollst,21971
fliegen,21853
wärst,21794
lesen,21782
fühlen,21776
Sex,21732
führen,21702
verdammte,21690
Geschäft,21626
schneller,21598
Person,21552
Charlie,21548
schätze,21511
laden,21504
gestorben,21503
unglaublich,21440
mögen,21402
hinten,21351
Meinung,21289
geschehen,21281
acht,21250
schauen,21245
denk,21233
fallen,21145
umgebracht,21145
ähm,21144
lustig,21143
schlimm,21140
aufs,21092
folgen,21054
meisten,21045
liebt,20950
werdet,20896
Liebling,20862
Team,20831
vorher,20815
Tages,20791
erinnere,20761
Mörder,20746
verdient,20723
Arschloch,20710
unmöglich,20684
Monate,20658
versprochen,20613
Michael,20606
George,20572
you,20566
Kampf,20564
Schluss,20490
rufe,20445
nötig,20397
perfekt,20286
behalten,20190
arbeitet,20147
arbeite,20114
heraus,20060
Mike,20016
Tisch,20001
Joe,20000
Lebens,19991
gefährlich,19949
bitten,19928
jemals,19921
Mord,19919
Hotel,19882
Nähe,19869
hörte,19809
Ärger,19806
liegen,19781
tatsächlich,19776
sieben,19766
hole,19714
jedem,19709
Antwort,19689
plötzlich,19645
Harry,19640
machte,19627
Meister,19593
seien,19578
fort,19495
bezahlt,19448
dumm,19444
Auge,19436
voller,19436
konnten,19388
Tom,19354
verkaufen,19335
bezahlen,19321
anfangen,19258
gewinnen,19226
versuch,19214
zieh,19212
Fenster,19197
bekommt,19182
starb,19135
geschickt,19129
zeig,19122
komisch,19110
gerettet,19087
neu,19086
obwohl,19072
ha,19068
dagegen,19036
ihres,19003
Bewegung,18959
unterwegs,18900
Traum,18847
Bild,18814
Handy,18810
Augenblick,18803
niemanden,18787
Ziel,18696
hilft,18667
regeln,18624
nimmt,18604
David,18603
verheiratet,18585
schreit,18581
Monaten,18533
Gefahr,18517
fangen,18514
rum,18508
Leiche,18498
schlimmer,18485
Worte,18477
Klappe,18365
hilf,18311
kamen,18293
zahlen,18233
findest,18232
legen,18232
Entscheidung,18228
Anfang,18116
Gedanken,18092
fahr,18090
absolut,18078
sitzt,18073
welcher,18070
Zug,18012
erinnerst,17938
nen,17868
Bescheid,17866
arm,17814
ständig,17811
wozu,17800
Agent,17787
offen,17748
Peter,17747
Sekunden,17731
Finger,17726
benutzt,17680
Anwalt,17615
arme,17612
wünschte,17606
führt,17601
wunderbar,17582
Paris,17568
Partner,17562
jemandem,17560
Rolle,17498
herum,17497
Bier,17496
Monsieur,17477
schönen,17471
sie's,17449
rüber,17440
Mary,17409
wach,17407
klein,17348
ließ,17332
schießen,17324
fürs,17294
Dame,17254
gewonnen,17181
Monat,17168
müsst,17150
Lady,17129
Max,17122
müsste,17104
erledigt,17100
Chef,17053
kalt,17016
gleiche,16988
s,16981
tanzen,16966
Gottes,16957
ehe,16942
lhr,16940
steckt,16925
nennt,16925
jedenfalls,16902
wär's,16889
reise,16889
aller,16886
zuhause,16875
hältst,16875
darfst,16861
süß,16812
wofür,16804
benutzen,16794
geschrieben,16782
Minute,16704
Informationen,16701
ansehen,16691
Hochzeit,16669
Vorsicht,16658
hoffentlich,16623
Ehre,16609
Seele,16567
Raum,16537
irgendwann,16489
heiß,16469
fühlt,16422
lauf,16396
nahm,16387
schlagen,16382
Richtung,16380
gelernt,16364
holt,16353
müde,16343
Paul,16305
werd,16274
tief,16273
Weile,16269
and,16257
tolle,16257
sucht,16230
magst,16222
du's,16196
Kontrolle,16178
Brief,16154
kriegt,16147
Damen,16105
bisher,16102
Foto,16083
unbedingt,16082
bekannt,16075
steh,16067
Beispiel,16049
wär,16048
Herzen,16030
Kraft,16029
weitere,15992
dasselbe,15987
darin,15983
heiße,15977
freut,15975
weise,15954
dauert,15940
Tasche,15920
dahin,15904
Ben,15886
sowieso,15871
irgendetwas,15860
leg,15838
links,15838
hübsch,15826
Lage,15824
Alex,15802
tschüss,15794
Geschenk,15791
euren,15788
Boot,15751
Rücken,15726
erzähl,15714
gelesen,15682
Beweise,15635
Hunger,15631
fehlt,15612
stell,15599
Witz,15597
Preis,15582
Majestät,15571
lügen,15559
Unfall,15543
verschwinde,15528
gehabt,15523
Pferd,15501
bar,15500
wütend,15403
Befehl,15392
erwischt,15390
gestohlen,15390
Wunder,15381
neben,15336
öffnen,15302
fürchte,15283
Geist,15282
wussten,15279
beschützen,15274
zumindest,15273
Verbindung,15247
Firma,15211
näher,15189
James,15164
ans,15162
verkauft,15157
normal,15149
geboren,15148
schrecklich,15141
redet,15129
beweisen,15127
Präsident,15107
versteckt,15097
Frieden,15086
zieht,15076
haut,15035
nächstes,15032
Gold,15030
reich,15022
gekauft,15021
selber,15012
gearbeitet,15011
wette,14999
süße,14997
jung,14985
Armee,14973
letzter,14955
gesucht,14946
erwarten,14942
Bank,14915
verliebt,14897
weiss,14896
welches,14893
Karte,14882
Sonne,14872
verschwunden,14859
großes,14849
fährt,14846
Liste,14845
schwöre,14839
toten,14832
verraten,14828
erreichen,14814
vermisst,14806
kriege,14783
meinte,14766
Zeiten,14753
Punkt,14738
stirbt,14734
seltsam,14711
persönlich,14709
diesmal,14689
aussehen,14662
Geburtstag,14596
Kirche,14586
Nase,14577
Anruf,14557
fahre,14536
Beziehung,14527
bleibe,14506
ruft,14487
vermutlich,14450
Tante,14436
sauer,14429
Sekunde,14417
Professor,14413
Kindern,14405
Nachrichten,14397
eigene,14385
Henry,14368
schade,14352
Flugzeug,14349
Güte,14323
de,14321
Regierung,14244
yeah,14224
Herrn,14213
bin's,14211
ewig,14209
heim,14195
willen,14179
rechts,14167
traurig,14147
Fuß,14144
kriegst,14128
singen,14115
nämlich,14094
verändert,14064
geredet,14043
Wein,14029
Madame,14002
Major,13998
Geheimnis,13980
schlaf,13922
manche,13918
of,13915
letztes,13904
Hoffnung,13896
ich's,13890
bekam,13865
Kontakt,13816
wunderschön,13812
FBI,13803
gegenüber,13796
ran,13793
lieb,13786
bewegen,13784
Gericht,13784
weder,13770
muß,13764
deines,13755
erledigen,13751
gehören,13734
richtigen,13704
to,13699
zerstört,13660
lebe,13641
Weihnachten,13626
entfernt,13593
zeigt,13586
beschäftigt,13565
offensichtlich,13564
namens,13549
antworten,13547
schlag,13534
Computer,13527
hau,13521
geschlafen,13514
naja,13511
Volk,13509
Show,13506
stecken,13499
Drogen,13497
sagtest,13493
brachte,13483
ermordet,13482
Colonel,13481
bleibst,13475
Jim,13465
schuldig,13455
Gefühle,13442
witzig,13422
übrigens,13420
Blick,13419
setzt,13407
Überraschung,13396
interessant,13370
Königin,13369
Besuch,13366
meint,13350
aufhalten,13278
liebst,13269
kaputt,13267
Achtung,13262
geliebt,13255
schlechte,13252
Bill,13250
entscheiden,13249
überleben,13245
Gesellschaft,13236
Vaters,13211
sauber,13209
anderer,13205
Schicksal,13196
Lust,13192
stellt,13183
Haare,13181
Soldaten,13179
Bob,13163
Tee,13157
Jimmy,13151
Sheriff,13139
Billy,13118
Fotos,13109
Hals,13106
entweder,13097
kümmere,13081
Möglichkeit,13064
Zeichen,13061
wohnen,13053
Nick,13043
o,13027
frag,13020
verspreche,13003
indem,12998
Bord,12990
verstecken,12989
Vergangenheit,12979
stimmt's,12955
Vergnügen,12949
passen,12935
zweite,12934
miteinander,12927
lhre,12919
Tony,12896
nervös,12891
haltet,12841
schützen,12825
stöhnt,12798
Amerika,12781
verstand,12765
bekomme,12746
Jesus,12728
Lord,12721
überrascht,12718
Ma'am,12697
Gesetz,12686
erhalten,12677
besuchen,12631
worauf,12630
Gebäude,12627
verdammten,12621
teilen,12617
Insel,12602
gelassen,12563
Jawohl,12562
Rat,12555
soweit,12529
übrig,12465
schönes,12456
allerdings,12443
besorgt,12439
Glas,12439
Küche,12404
falsche,12404
wüsste,12401
Schritt,12398
niemandem,12382
London,12377
ganzes,12373
lag,12367
Situation,12346
Schwein,12346
neun,12316
pro,12308
Charles,12307
statt,12291
mussten,12282
nimmst,12274
Danny,12274
Aufgabe,12261
Sarah,12258
Detective,12246
herein,12243
brauch,12236
Messer,12221
angefangen,12214
Kamera,12191
gibst,12190
Wald,12179
la,12177
Glückwunsch,12177
gefahren,12171
fühlst,12170
erschossen,12165
Sergeant,12165
nehmt,12147
feiern,12133
Richter,12113
falschen,12104
zerstören,12099
ungefähr,12095
Monster,12086
Gegend,12056
werfen,12050
Johnny,12032
gemeinsam,12032
erkennen,12022
nahe,12021
Band,12007
Schuhe,12001
guck,11965
drinnen,11955
gegessen,11953
gebeten,11946
erster,11945
melden,11941
herausfinden,11937
vorne,11937
eurer,11930
Mark,11924
verantwortlich,11918
Lieutenant,11916
übel,11868
leisten,11864
Hälfte,11855
Respekt,11847
beginnen,11842
Spur,11831
Schlampe,11829
übernehmen,11826
wohnt,11825
stopp,11821
hängt,11798
dachten,11791
furchtbar,11787
aussieht,11786
Kleid,11768
zuvor,11762
lief,11762
geholfen,11756
Fernsehen,11746
drehen,11739
schöner,11722
Freude,11715
Ring,11709
helfe,11706
Ball,11667
Feind,11664
Mission,11656
Händen,11647
schließen,11641
Richard,11640
Beine,11637
verzeihen,11637
mitnehmen,11631
Adresse,11614
Abendessen,11614
Unsinn,11593
kannte,11584
erinnert,11573
Untertitel,11572
Position,11555
davor,11540
seines,11526
bewegt,11483
bedeuten,11475
Bullen,11465
freue,11456
Drink,11444
stehe,11438
Lee,11415
entschieden,11368
versteht,11363
besorgen,11357
verhaftet,11356
Gruppe,11353
gespielt,11345
Eis,11337
Ehemann,11326
Schmerz,11312
gesund,11286
Freiheit,11280
Schwierigkeiten,11255
stimmen,11244
Eier,11237
nachts,11232
gewusst,11225
Verbrechen,11214
danken,11192
zufrieden,11184
nah,11175
worüber,11129
echte,11114
Deal,11112
irgendwelche,11109
gefangen,11108
Witze,11090
Fleisch,11088
falle,11087
Erfolg,11071
entlang,11069
gleichen,11052
Männern,11050
Martin,11048
hängen,11040
Maria,11039
tötet,11037
welchen,11023
Bericht,11014
uh,11006
hielt,10999
Dean,10999
Anna,10990
armen,10988
m,10955
halb,10953
gewartet,10953
schreien,10941
Prinzessin,10930
Angebot,10912
größte,10911
see,10910
spiele,10908
wünsche,10905
kostet,10897
bauen,10889
neuer,10878
schwanger,10863
trägt,10851
Schätzchen,10850
schaut,10842
Planeten,10841
Taxi,10840
Clark,10840
Lied,10836
schließlich,10821
schwierig,10806
deren,10798
Ray,10791
versprechen,10779
mitten,10776
Dorf,10772
Wind,10767
sprach,10764
rennen,10758
Maul,10754
zufällig,10737
unseres,10712
seh,10688
Freunden,10682
verdienen,10666
Zeitung,10661
weißen,10661
daher,10655
leise,10644
Polizist,10642
träume,10618
genannt,10612
klingelt,10612
Meter,10610
einverstanden,10607
schläft,10604
geschlagen,10599
Wochenende,10595
dauern,10586
fantastisch,10569
verpasst,10562
unternehmen,10562
wusstest,10533
beginnt,10516
Bein,10511
Schuss,10505
Angriff,10493
unterhalten,10486
Hut,10482
Tiere,10476
beenden,10470
leiden,10469
Unterschied,10460
Maschine,10452
kümmert,10449
Robert,10440
sowas,10438
Brüder,10422
Meer,10417
besteht,10411
Loch,10395
lächerlich,10393
Thomas,10390
ehren,10374
spreche,10367
fanden,10365
reichen,10365
geändert,10365
singt,10348
Quatsch,10338
betrunken,10300
Engel,10282
Al,10279
töte,10267
treten,10257
schaden,10251
sahen,10251
schätzen,10245
Bücher,10239
bringst,10230
besonderes,10214
Eddie,10212
sorry,10199
schafft,10197
Wand,10190
brechen,10181
Bobby,10179
Daniel,10170
Bus,10170
fassen,10162
Ecke,10153
beeil,10141
Park,10138
Jane,10134
dessen,10129
keinem,10121
nachgedacht,10100
worum,10082
Brücke,10079
eingeladen,10071
Tommy,10056
wir's,10053
Aha,10046
Auftrag,10044
trifft,10042
Mut,10040
Ohren,10028
irre,10027
vorwärts,10020
Haufen,10006
Interesse,9993
Flasche,9981
aufpassen,9968
Gespräch,9964
Frühstück,9964
befehle,9954
fahrt,9954
fang,9952
blöd,9948
entkommen,9947
au,9940
rief,9922
hinaus,9917
red,9915
Bombe,9906
Blumen,9902
Don,9895
Haar,9890
konntest,9884
schwarze,9880
bekommst,9870
leer,9859
Gelegenheit,9837
angetan,9816
sag's,9811
Schwert,9810
Neuigkeiten,9807
gebrochen,9803
fragt,9798
lüge,9796
Tor,9789
Druck,9770
wünschen,9770
verhalten,9769
gebt,9766
mitgebracht,9766
steig,9759
Dach,9749
Bilder,9748
lächeln,9726
weinen,9711
gebaut,9711
kosten,9707
grad,9707
Energie,9705
Patienten,9699
mitkommen,9679
Verantwortung,9666
zweiten,9663
freuen,9663
Gehirn,9653
System,9644
fragte,9631
hasst,9631
nem,9614
verbringen,9611
Claire,9603
gestellt,9602
nutzen,9564
Mannes,9553
Wahnsinn,9541
traf,9532
is,9531
my,9519
eigenes,9510
Lösung,9509
Zeitpunkt,9504
schloss,9489
zeige,9481
jagen,9468
offenbar,9467
Keller,9457
geschlossen,9453
Schmerzen,9452
gemeint,9447
Pause,9438
City,9437
seufzt,9436
folge,9428
rauf,9399
Tier,9392
Knast,9380
Schwanz,9342
Operation,9331
heilige,9328
erklärt,9302
vorhin,9298
weiße,9298
dankbar,9294
fiel,9281
ernsthaft,9274
Club,9258
Rose,9252
Hintern,9248
Baum,9242
verdammter,9237
schickt,9237
wart,9234
Held,9222
Lehrer,9222
Roger,9217
besseres,9205
tote,9187
Gewalt,9180
gehalten,9171
dorthin,9169
hoffen,9151
bessere,9145
Thema,9145
Kate,9126
me,9109
Nachmittag,9101
Flug,9089
Fräulein,9088
taten,9086
entschuldigt,9080
Stein,9076
prima,9067
gelaufen,9065
Luke,9060
eurem,9058
Doc,9050
wahre,9050
Mami,9045
Oma,9040
sprichst,9038
Beweis,9028
liebes,9027
Karten,9024
Kugel,9001
isst,9000
mach's,9000
schwarzen,8999
daraus,8995
größer,8993
gilt,8991
Hose,8984
Rom,8984
funktionieren,8980
atmen,8976
Bad,8974
sprich,8962
Amerikaner,8957
Risiko,8956
Vogel,8949
schaffst,8938
Sommer,8934
Urlaub,8922
steigen,8913
erreicht,8907
Mädels,8907
Steve,8907
hat's,8906
halbe,8903
Fisch,8903
Wichser,8886
welchem,8884
Rachel,8883
Erfahrung,8880
lautet,8879
einzigen,8878
Prinz,8876
gewissen,8868
Runde,8868
verschwindet,8863
Pläne,8856
Katze,8849
geschieht,8837
brauchte,8833
nachdenken,8830
Koffer,8826
erschießen,8819
hinterlassen,8796
Mistkerl,8795
behandelt,8776
gezeigt,8774
B,8765
erstes,8764
getrunken,8759
drüber,8756
dringend,8734
hieß,8733
nee,8732
überlegen,8732
überprüfen,8728
Date,8728
anscheinend,8727
Fluss,8725
längst,8708
geplant,8707
ner,8707
vollkommen,8707
stören,8698
Idioten,8692
Soldat,8682
England,8678
Hunde,8671
Zeugen,8663
versteh,8660
Walter,8650
legt,8621
Natur,8618
gingen,8611
Emily,8602
San,8588
dürfte,8586
Großvater,8580
rechte,8579
küssen,8575
erlaubt,8574
fängt,8557
Lager,8554
Kunden,8551
Reihe,8538
schlechter,8537
Füße,8533
Washington,8500
Dan,8498
Pferde,8491
verfolgt,8489
Louis,8486
morgens,8480
kapiert,8463
geschossen,8460
junger,8459
solchen,8450
einiges,8447
Restaurant,8429
vertraut,8428
verlangt,8423
Strand,8418
normalerweise,8404
beruhigen,8399
Autos,8398
Arthur,8392
netter,8383
Gäste,8374
van,8372
Polizisten,8370
mindestens,8364
Radio,8356
bat,8356
gelogen,8354
entdeckt,8349
Chris,8343
Szene,8338
Sprache,8329
aufgeben,8320
schwarz,8319
womit,8315
Zufall,8304
weiteren,8301
schlägt,8300
Wunsch,8299
Geschichten,8290
Jason,8286
fern,8283
fick,8281
ma,8281
Streit,8280
stehst,8272
wahnsinnig,8269
rot,8265
Labor,8259
deutsche,8257
einigen,8252
Rache,8249
fair,8249
Zustand,8238
Farbe,8237
cH00FFFF,8234
Kapitän,8226
eh,8225
riecht,8222
Andy,8221
Kurs,8211
versuchte,8206
Garten,8206
abgesehen,8197
Ms,8196
Geschäfte,8196
Robin,8195
